lambda	x	y	z
2.94	-4.08320782612250826959986885	-3.08214994969198127353932399	0.435790220497162984728234539
2.97	-3.88793233058229889504966927	-3.41058291115353548556809475	0.150731418734558575705747842
3.	-3.65557293013720572777267799	-3.71391413709152654365421753	-0.139689455099241141290856987
3.03	-3.3881241296019866278129644	-3.98859342858089055164904206	-0.433522084522052542753018891
3.06	-3.08796722561392138116446721	-4.23130608357619165964392122	-0.728746999131560628454972125
3.09	-2.75784877715353922220971512	-4.43901586465568685295741436	-1.023291594609784981298415839
3.12	-2.4008566773316192791363961	-4.60900334162516287159939433	-1.31504727630651982946572156
3.15	-2.02039339064120591456465571	-4.73890110630811841036168808	-1.6018875198487364157081109
3.18	-1.62014357784515312867742784	-4.82672729981679864204086314	-1.88168662431331301241983441
3.21	-1.20403442567477225234698395	-4.87091651292872595869025895	-2.15233892153794934329746856
3.24	-0.77619067730450873299832823	-4.87034541245560755757327546	-2.41177819905870364405018834
3.27	-0.34088858328931611700460707	-4.82435149181823071069998775	-2.65799709358663911660928712
3.3	0.09748896369943459393993966	-4.73274581694830331659559729	-2.88906621625909130654205098
3.33	0.53449799085361239471839356	-4.59582144989344394645815259	-3.10315277933055416058215132
3.36	0.96568309819865988989554029	-4.41435742043739173339371564	-3.29853850560537216347464886
3.39	1.38663137536993253984525673	-4.18961620385578975775946594	-3.47363661583233400870802417
3.42	1.79302629979408533555649303	-3.92333350951050425346303768	-3.62700770459938937776633484
3.45	2.18069705236134503045332147	-3.61770201063858016842337792	-3.75737433121666618853029423
3.48	2.54566327169792276223593557	-3.27535158990029124144695789	-3.8636341680534463473771359
3.51	2.88417923111120038035718569	-2.89932595616912714794257789	-3.94487156439475862931252696
3.54	3.19277961171650620255269602	-2.49305259702360629211346255	-4.00036739891697102808432854
3.57	3.46832365264508291697103598	-2.06030458996140912016954058	-4.02960710837513316457529855
3.6	3.70803270018939288952187809	-1.60515754083837808744603354	-4.03228679426975101643100282
3.63	3.90952047031123153722207573	-1.13194627541116334802197044	-4.00831732350129398890939165
3.66	4.07081958395538171086792929	-0.64522125471085423220998715	-3.95782635382736380618361161
3.69	4.19040625902127936714658463	-0.14970017435648426364755394	-3.88115823087173741779873431
3.72	4.26722041206233696002836218	0.34978752642900770060393826	-3.77887172105919176227849064
3.75	4.30067782891036451006427473	0.84835926590548916495756393	-3.65173556466718657732506759
3.78	4.29067496856702113500307809	1.34113523173692443515432679	-3.50072185557676062585505203
3.81	4.23758930331933937808244509	1.82329060425273282742523673	-3.32699727947765799870433063
3.84	4.14227573811896858093479138	2.29010793567954682356825063	-3.13191227022505813111963747
3.87	4.00605647084440833606179825	2.73703243498761307480256508	-2.91698817449483036753682309
3.9	3.8307023482145639539553821	3.15972783117163963483529275	-2.68390254731153022865227391
3.93	3.61840738654905832674971909	3.55412783435382897661522559	-2.43447273463408414484480486
3.96	3.37175983912183231069790127	3.91648068359295065185466473	-2.17063793294089330866536679
3.99	3.09371085915858338434658686	4.24338838260906989523156122	-1.89443994842045767311558985
4.02	2.78753851788302321258319266	4.5318432249838806987940645	-1.60800290856713241490861201
4.05	2.45680492439696719289897387	4.77926153707439835643597608	-1.31351220526344613068813395
4.08	2.10530763831355600695384653	4.98351179959917309672336667	-1.01319296938702726012204041
4.11	1.73702948079521252190436238	5.14293459784803677393050167	-0.709288391321384274286078197
4.14	1.3560898583243770877018844	5.25635451964483981833037466	-0.404038208403739160854278528
4.17	0.96669696888517844704880664	5.32308596831537480166094839	-0.099657678542914001998293148
4.2	0.57309807293862196743831736	5.34293407088872849790336589	0.201682651405764259000056128
