lambda	rg	rdh	zg	zdh
11.2875	3.07757322121775691706562597158	3.0987497799530326	0.20072073544120450775174220633	0.1530189536150936
11.3	3.07727456887064963057531007565	3.1009860536657916	0.22327568820844331423249014211	0.17591543851574284
11.3125	3.077067057878496762458277033283	3.1033309378137584	0.24557881225797338947094733055	0.1986141274414124
11.325	3.076950648541295080709837866923	3.1057847168282517	0.26760506665380273936936445831	0.22108948662032593
11.3375	3.076925318586689798603206774922	3.108347670557199	0.28932975334097972843341365163	0.24331623211655193
11.35	3.076991063168212762860558061841	3.1110200766156937	0.310728546382431652657740962306	0.26526936494844733
11.3625	3.077147894864898689350247598639	3.1138022140504504	0.331777520414057980266992746542	0.28692420840082367
11.375	3.07739584368228093406592090949	3.1166943679985635	0.352453178272938658953697175525	0.3082564460746975
11.3875	3.07773495705476293728273079984	3.1196968347728165	0.372732477758339716085709377451	0.3292421588785823
11.4	3.0781652998493561201449904153	3.12280992663464	0.392592857490150782842213439123	0.349857859161388
11.4125	3.07868695437076963334249398016	3.1260339754682485	0.412012261834424574538562071302	0.3700805205376148
11.425	3.07930002036783194477306849983	3.1293693346729037	0.430969164870758993345562588678	0.3898876026072078
11.4375	3.08000461504121879491197269982	3.132816378845701	0.449442593381320962506988596962	0.40925707060969635
11.45	3.08080087305245653269378519923	3.136375501205562	0.467412148846310779099704704767	0.4281674109169621
11.4625	3.0816889465341642586549346915	3.1400471091527438	0.484858028435561448875810590109	0.4465976439886109
11.475	3.08266900510149253337914291959	3.143831618789776	0.50176104499071570313443686739	0.46452733683909847
11.4875	3.08374123586471064530890819882	3.14772944956371	0.51810264599698298141023882851	0.4819366170978228
11.5	3.08490584344288855997235775489	3.1517410203480845	0.53386493154781100073407680044	0.49880619035703977
11.5125	3.08616304997861367971095985958	3.155866748211681	0.54903067130987599849521839889	0.5151173617556425
11.525	3.08751309515367641599297943875	3.1601070508011135	0.56358332049956998807970718231	0.530852061770955
11.5375	3.08895623620565230208484770131	3.1644623527214213	0.57750703488561360705270339499	0.5459928751685076
11.55	3.09049274794530193874673847782	3.168933095602173	0.59078668483552433545108834555	0.5605230711917287
11.5625	3.09212292277470345601585673074	3.173519750792321	0.60340786842640092596594771517	0.5744266325398175
11.575	3.09384707070602537609803912064	3.178222832962394	0.61535692364282879666757528957	0.5876882806040907
11.5875	3.09566551938084076170600517682	3.1830429124359765	0.62662093968665502144978306718	0.6002934948504268
11.6	3.09757861408987631638939971663	3.1879806239304362	0.63718776742491673747392556885	0.6122285250913924
11.6125	3.09958671779308265373768145539	3.1930366696238948	0.64704602900332878792392218777	0.6234803965429868
11.625	3.10169021113990425573792217505	3.19821181508769	0.65618512665344489807959715792	0.6340369087992258
11.6375	3.10388949248961968165228742671	3.2035068775725044	0.66459525072190538116317912802	0.6438866309494562
11.65	3.10618497793161435182671456542	3.208922707292578	0.67226738695008098571642391124	0.653018895791247
11.6625	3.10857710130543969978678232665	3.214460163549492	0.67919332303192854279363661331	0.6614237962991024
11.675	3.11106631422050364439020604448	3.2201200885859986	0.68536565447700470741920418958	0.6690921871304448
11.6875	3.11365308607522816488336994223	3.225903282778109	0.69077778980435791925870205725	0.676015693028416
11.7	3.1163379040755002482592820524	3.231810485014229	0.69542395509145756291418580235	0.6821867246624366
11.7125	3.11912127325223260274399693704	3.237842361790966	0.6992991979004480050379058771	0.6875985009587325
11.725	3.12200371647784027554507108753	3.243999507675825	0.7023993906018612683245873935	0.6922450755818924
11.7375	3.12498577448142865875593324521	3.2502824584347163	0.70472123311351557255468920824	0.6961213641940024
11.75	3.12806800586247729567228538845	3.2566917164645193	0.70626225506970000344101043617	0.6992231686430856
11.7625	3.1312509871027923914527899461	3.2632277864344004	0.70702081743293221176728445017	0.7015471944248051
11.775	3.1345353125764889673163144186	3.269891217477527	0.70699611355761192343333422226	0.7030910586094985
11.7875	3.1379215945577511561355266455	3.2766826471295243	0.70618816971181504578224077756	0.7038532868000366
11.8	3.1414104632261061987363815437	3.283602841674208	0.70459784506031912764762963693	0.7038332993556586
11.8125	3.1450025666689342433701800958	3.2906527277413673	0.70222683110875934277165634834	0.7030313887945234
11.825	3.1486985708809220541665222098	3.297833410913603	0.69907765060562380303953024505	0.7014486916772738
11.8375	3.152499159760154175934515403	3.305146178638129	0.69515365589564664363604806733	0.699087159125351
11.85	3.1564050351005199600511710159	3.3125924867067393	0.69045902671508539918448435617	0.6959495302831016
11.8625	3.1604169165800991065266722993	3.3201739306931004	0.68499876741641349827417850738	0.6920393124559245
11.875	3.1645355417451719974167332186	3.327892205719947	0.67877870360715606323176828711	0.687360770442104
11.8875	3.1687616659894840629129810279	3.3357490594813646	0.67180547818498314755499880662	0.6819189259321455
11.9	3.1730960625283757096529958576	3.343746244335753	0.66408654674878301625797919259	0.6757195660629556
11.9125	3.1775395223673709266652577401	3.351885474376534	0.65563017236330111931123760109	0.6687692585979138
11.925	3.182092854264798543185041431	3.360168392658859	0.64644541965307787992312942337	0.6610753700407089
11.9375	3.1867568846880002193339317909	3.368596552312567	0.63654214819987769817883452143	0.6526460824825194
11.95	3.1915324577626585800796050453	3.377171413312828	0.62593100521659729201958136326	0.6434904052124409
11.9625	3.1964204352147574295023653836	3.3858943544956563	0.61462341746979529577898292904	0.6336181780410785
11.975	3.2014216963046636805467058972	3.394766698315422	0.60263158242251530513155338502	0.6230400647240606
11.9875	3.2065371377527974793808011756	3.4037897441502682	0.58996845856899623052529525581	0.6117675365616475
12.	3.2117676736563329674348481526	3.4129648049121464	0.57664775493318817745317042616	0.5998128478851789
12.0125	3.2171142353963471823833962412	3.42229324145548	0.56268391970372656354974050798	0.5871890064263742
12.025	3.2225777715348087261338344098	3.431776489826079	0.54809212797916529370094964048	0.5739097422757221
12.0375	3.2281592477007709978441353431	3.4414160776500156	0.53288826859883095103564678428	0.5599894791511371
12.05	3.2338596464651069779842938925	3.45121362772404	0.51708893003662937563690028309	0.5454433110290289
12.0625	3.2396799672030937307613021482	3.4611708488543265	0.50071138533750475317211521987	0.5302869859723446
12.075	3.2456212259441249426713025017	3.4712895158897887	0.483773576079006289840540624713	0.5145368974576596
12.0875	3.2516844552077989110258527814	3.4815714424205852	0.466294095343541426752596041323	0.4982100819463669
12.1	3.2578707038255974153495615993	3.492018450538472	0.448292169690366002502290568547	0.4813242201508546
12.1125	3.2641810367473378248818916957	3.5026323422589196	0.429787640120155532870355079348	0.46389763865120487
12.125	3.2706165348315465965253156045	3.5134148766790356	0.410800942029088813250027994304	0.445949308359105
12.1375	3.2771782946188669803208161165	3.524367755799607	0.391353084153722803875897820068	0.4274988368210516
12.15	3.2838674280875772563368254696	3.5354926203789727	0.37146562651251040947858638314	0.40856645239743733
12.1625	3.290685062390258161980691347	3.546791055476642	0.35116065735457154331636807208	0.3891729797419761
12.175	3.2976323395706093185027586979	3.5582646037668435	0.33046076913123140578399830216	0.36933980747166184
12.1875	3.3047104162593744185262741838	3.5699147835072678	0.30938903351084464492579676429	0.3490888501863307
12.2	3.3119204633482936841082336719	3.581743107416655	0.28796897546248466543174588139	0.32844250783599344
12.2125	3.3192636656409596413893704475	3.5937510987280157	0.266224546439147171902858891	0.3074236256973909
12.225	3.3267412214794085809129585759	3.6059403013149813	0.24418009669614861092809719232	0.28605545787393366
12.2375	3.3343543423452351834608921682	3.618312281908146	0.22186034678534574664100467675	0.26436163635479776
12.25	3.3421042524339716951482337585	3.630868623820471	0.19929035827061461554054136347	0.2423661464398538
12.2625	3.3499921882014257424454337643	3.6436109130400682	0.17649550371465875987975131337	0.22009330799666188
12.275	3.3580193978806224026763260153	3.6565407187811907	0.15350143599162242339182680217	0.19756776082008118
12.2875	3.3661871409679465087936794129	3.6696595714106226	0.13033405698412061354888820511	0.17481445153465708
12.3	3.374496687677030395334803198	3.682968940962674	0.10701948572712322825857719507	0.15185861916225085
12.3125	3.382949318358880418506224573	3.696470219192952	0.08358402606460627637948716392	0.1287257767153563
12.325	3.3915463228866826476819193621	3.7101647073669364	0.06005413388797434880773444628	0.10544168690973243
12.3375	3.4002890000036741764709816578	3.7240536108834705	0.03645638402793340298098495213	0.08203233116333238
12.35	3.4091786566324115957717416254	3.7381380405988276	0.01281743687372420494609091846	0.058523872248666856
12.3625	3.4182166071437123750888324131	3.7524190195634195	-0.0108359952046085194486120386	0.034942612061108776
12.375	3.427404172583488288206132426	3.7668974930070727	-0.03447718155395624663076798435	0.011314946753526983
12.3875	3.4367426798556326824339911697	3.781574338951336	-0.0580794069781592452632233426	-0.012332678169191664
12.4	3.4462334608590654263231972566	3.7964503768500713	-0.08161600544227891837388425884	-0.035973810351210625
12.4125	3.4558778515769808910331493257	3.811526372137678	-0.10506039366335040808373722613	-0.05958202883012666
12.425	3.4656771911162854513613543775	3.8268030353930134	-0.1283861045105757185401324642	-0.08313097707543639
12.4375	3.4756328206951518745733066653	3.842281015843286	-0.15156682013915625367330047485	-0.10659439089942326
12.45	3.48574608257655875539509273	3.8579608899468334	-0.17457640478368839123529592512	-0.12994612226930638
12.4625	3.496018318945624027779619668	3.8738431466241003	-0.19738893713923872423865898662	-0.15316016074214453
12.475	3.5064508707284827306392229768	3.8899281712121785	-0.21997874226085433329330071743	-0.17621065456041782
12.4875	3.5170450763504008376101929347	3.9062162303230217	-0.24232042291532086573918512248	-0.19907193334287526
12.5	3.5278022704307593130167019344	3.922707459488499	-0.26438889032242610305015040545	-0.22171853382428564
12.5125	3.5387237824124858828373831239	3.9394018548506042	-0.28615939422678415091333549976	-0.24412522935376083
12.525	3.5498109351234565897576073983	3.9562992693322827	-0.3076075522453871096267333065	-0.26626706301269615
12.5375	3.5610650432673353397204405285	3.973399412865426	-0.32870937844043593153390040627	-0.2881193834331158
12.55	3.5724874118412676750101988589	3.9907018555188594	-0.34944131107161662798196343316	-0.3096578818344956
12.5625	3.5840793344777952854738565787	4.008206031891574	-0.36978023948678667129152907253	-0.3308586285503227
12.575	3.5958420917083106847094770708	4.025911244992732	-0.38970353011497263619787338793	-0.351698107415057
12.5875	3.6077769491453274533316234589	4.043816668030224	-0.409189051530606332204778379202	-0.37215324678661116
12.6	3.6198851555808009415555153063	4.061921343019173	-0.428215198562995123020121902404	-0.3922014465904341
12.6125	3.6321679409976978182171171745	4.080224175791312	-0.446760915430085305680796486878	-0.4118206014522821
12.625	3.6446265144919808796764892516	4.098723927697693	-0.464805717880588600296108083999	-0.43098912059730726
12.6375	3.6572620621021486550873871755	4.11741920490842	-0.482329714333455519108642453304	-0.4496859456153028
12.65	3.6700757445434481697576074168	4.136308446608427	-0.49931362600845191049197407894	-0.4678905673526361
12.6625	3.683068694843864403206454705	4.155389913499393	-0.51573880604618474472227556045	-0.48558304307770117
12.675	3.6962420158789821940600655472	4.174661677834361	-0.53158725762029122205013286396	-0.5027440147225932
12.6875	3.7095967778028163362859886356	4.194121615785116	-0.54684165104861545927853032617	-0.5193547285182537
12.7	3.7231340153717141632954956596	4.213767402369981	-0.56148533991401650585940746068	-0.5353970558267438
12.7125	3.7368547251584528590441133047	4.233596508576766	-0.57550237620895092142297442362	-0.5508535145445369
12.725	3.7507598626536819486892405575	4.253606199827843	-0.5888775245211270173414879777	-0.5657072901907483
12.7375	3.7648503392519008363312408137	4.273793534651755	-0.60159627528031444682778101573	-0.5799422557480608
12.75	3.7791270191192128559767068448	4.29415536240416	-0.61364485708879449559384886948	-0.5935429894863739
12.7625	3.7935907159401621183282661297	4.314688319118926	-0.62501024815993969587946393788	-0.6064947903195937
12.775	3.8082421895410385570870407852	4.335388821012119	-0.63568018689100696803416190724	-0.6187836906412668
12.7875	3.8230821423871311436197927723	4.356253055707763	-0.64564318159741128730073002449	-0.6303964669621297
12.8	3.8381112159515204400729925408	4.377276971784794	-0.65488851943651593930359479809	-0.6413206489477604
12.8125	3.8533299869531307422164215446	4.3984562676412855	-0.66340627454933391231402188089	-0.6515445275718021
12.825	3.8687389634619103192697204665	4.419786380847195	-0.6711873154484900025193476525	-0.6610571630441638
12.8375	3.8843385808691770328687006743	4.4412624790695014	-0.67822331168035574436952818809	-0.6698483929688399
12.85	3.9001291977213573025947954248	4.462879453319135	-0.68450673978845395671534425851	-0.6779088408913497
12.8625	3.9161110914155604171012389196	4.484631913757943	-0.69003088860405462880845330763	-0.685229925087357
12.875	3.9322844537556690449429118301	4.506514187725085	-0.69478986388837042981382092139	-0.691803867198293
12.8875	3.9486493863678919918369052697	4.528520319123249	-0.69877859234893270494347410801	-0.6976237001936537
12.9	3.9652058959750183272819174557	4.550644067962526	-0.70199282505061458147484377483	-0.7026832751588565
12.9125	3.9819538895289345353010049257	4.572878908776518	-0.70442914023939640675727292657	-0.7069772665610443
12.925	3.9988931692013199226905572959	4.59521802683115	-0.70608494559437205032909617662	-0.7105011758886848
12.9375	4.0160234272328217457885321876	4.617654311508439	-0.70695847992070641724998581189	-0.7132513338282246
12.95	4.0333442406414319975553445008	4.640180346879367	-0.70704881429331025296512847035	-0.7152249013620078
12.9625	4.0508550657912441263115135665	4.662788400152632	-0.70635585265793469554337315913	-0.7164198702878227
12.975	4.068555232823261711134441836	4.685470409259668	-0.704880331893242769933891609	-0.7168350636408463
12.9875	4.086443939950463838548734068	4.7082179711837435	-0.70262382133422652101946725432	-0.716470136347222
13.	4.104520247619905104450958113	4.731022332678147	-0.69958872175414550652690776859	-0.7153255761929015
13.0125	4.122783072545243233445267871	4.753874384722745	-0.69577826379900371322407308787	-0.7134027049144508
13.025	4.141231181613745611798058003	4.776764661483785	-0.69119650586549613156852827314	-0.7107036789828077
