lambda	x	y	z
3.21	-1.1204222265763781	-5.274377356268416	-2.412502320507745
3.24	-0.6924381360317634	-5.2721219854853185	-2.6980306326323973
3.27	-0.2546961471930554	-5.224207462825368	-2.9699761917345713
3.3	0.18860858712019357	-5.130365677813616	-3.22577470050754
3.33	0.6331255106823027	-4.99084874500333	-3.4629669369697433
3.36	1.0743807686117812	-4.806461131995928	-3.6792337377958946
3.39	1.50790441069132	-4.578573624806202	-3.8724277227202815
3.42	1.929394955637461	-4.309078134508168	-4.0406025846148115
3.45	2.334817054086951	-4.000294705586722	-4.182041509914302
3.48	2.720386378132488	-3.6548904132321964	-4.295284514287228
3.51	3.0824984876901933	-3.2758542931696057	-4.3791523186380115
3.54	3.4176974879430317	-2.866506553178835	-4.432764404687956
3.57	3.7227198057212227	-2.4304809762104838	-4.455551075787651
3.6	3.9945622812756603	-1.9716576522692844	-4.447261185541513
3.63	4.230509767947029	-1.4940982578398998	-4.407966629230838
3.66	4.428125522176246	-1.0020559492364367	-4.3380625619694575
3.69	4.5852715792592225	-0.500060167984321	-4.238261354706335
3.72	4.700206468130744	0.007017454925801825	-4.109579890111
3.75	4.771723655126606	0.5140215219126651	-3.9533222235654626
3.78	4.799241451993858	1.0157051276109117	-3.77106004646754
3.81	4.782795500156477	1.5069504561339688	-3.5646112056553694
3.84	4.722975436125967	1.9828924810555524	-3.336014279668448
3.87	4.620887834381629	2.438917462611081	-3.087497705485621
3.9	4.4781737120506655	2.870625418073809	-2.8214449585580477
3.93	4.297023328771362	3.2738676971955725	-2.540359586430192
3.96	4.08011376070371	3.644879731195093	-2.24683280647764
3.99	3.830469983671949	3.980422050464322	-1.9435128918297442
4.02	3.551335743721848	4.27782881962396	-1.6330734211225557
4.05	3.2461371668423364	4.5349510469584935	-1.3181790637408006
4.08	2.9185264568633347	4.750075902924834	-1.0014512620318523
4.11	2.572405805462036	4.921909289531859	-0.6854379636720618
4.14	2.211848826738884	5.049628761414149	-0.37258945752569994
4.17	1.840943436616567	5.132937919052969	-0.06523856689874805
4.2	1.4636638037314738	5.172057729493047	0.23441806011263744
4.23	1.0838506901401692	5.167659444290387	0.5243386090411037
4.26	0.7052698477297078	5.120796929018574	0.8026524112245776
4.29	0.3316440512611883	5.032880355812303	1.0676708590598254
4.32	-0.03340786987753674	4.905676674813986	1.3178924518252915
4.35	-0.38648713233204995	4.741293746017729	1.5520044894428722
4.38	-0.72449146544006	4.542132134677197	1.768884093471362
4.41	-1.0446055655320763	4.310830774182429	1.9675986109789727
4.44	-1.3442532824347255	4.050235776946426	2.1474032088221042
4.47	-1.6210923466318161	3.763385150609484	2.3077342108845404
4.5	-1.8730709488700759	3.453477653727403	2.4481995628392936
4.53	-2.098485142833608	3.123817758468064	2.5685693693007163
4.56	-2.295973486468989	2.777771417981799	2.6687678240557324
4.59	-2.4644652688914284	2.4187660835330504	2.7488648662980157
4.62	-2.6031650173669907	2.0503077547777937	2.809065112252948
4.65	-2.7116205895895775	1.675933086638865	2.84969422857
4.68	-2.7898117501755273	1.2990471881153984	2.871186143056888
4.71	-2.838134410109279	0.9227150944559933	2.8740744358467447
4.74	-2.8572301343077093	0.5495684976403656	2.8589873133300077
4.77	-2.8477649862542536	0.18194409166910394	2.826641497872346
4.8	-2.8103400307609694	-0.17780703754608224	2.777830620683774
4.83	-2.7456208030620517	-0.5270611103434527	2.7134086684185665
4.86	-2.6545783364611117	-0.862924414367206	2.6342742181971603
4.89	-2.5386258373232846	-1.1825099780125485	2.5413614761337984
4.92	-2.399527698670917	-1.4832836747484028	2.4356388860631353
4.95	-2.2391681723770094	-1.7632312001161061	2.3181100022217063
4.98	-2.059390282650053	-2.020761097890541	2.1898100271400915
5.01	-1.8620341147724373	-2.2544750288006057	2.0517960325506457
5.04	-1.6491051729478114	-2.4630155484089324	1.9051350076425233
5.07	-1.4228842279860638	-2.645095275838219	1.7508958547517726
5.1	-1.185858686213285	-2.7996383846918063	1.5901477136590754
5.13	-0.94053508034838	-2.925886478402302	1.4239613475544102
5.16	-0.6893037391593202	-3.0233887710856338	1.2534080836473993
5.19	-0.4344664363503741	-3.09192141150297	1.0795537417441758
5.22	-0.178374511777169	-3.1314355140118715	0.903449943931895
5.25	0.07647742757398111	-3.1420799699744366	0.7261274329688086
5.28	0.3275046025596782	-3.1242565744883097	0.5485937718744409
5.31	0.5721885622035954	-3.0786371135734223	0.37183362867707564
5.34	0.8082010550977561	-3.0061243168154066	0.1968078360148734
5.37	1.0334031712212361	-2.9078038119025695	0.02444915267852751
5.4	1.245753335175552	-2.784939255788571	-0.14434394124007033
5.43	1.4432375893972722	-2.6390075780695055	-0.3087123825825571
5.46	1.6238994608426878	-2.471721763994719	-0.467838896066572
5.49	1.785943028211316	-2.2850000265967387	-0.6209485722421347
5.52	1.9278185510413188	-2.0808980007411444	-0.7673099442296804
5.55	2.048230362333364	-1.8615598590844704	-0.9062378050815738
5.58	2.1460882990234302	-1.6292224785481835	-1.0370969768632152
5.61	2.2204706739121365	-1.3862490319165102	-1.159305319997405
5.64	2.2706400915696	-1.1351372290872623	-1.272335131843312
5.67	2.2960925241954473	-0.8784743968537803	-1.3757135684715132
5.7	2.296590859571713	-0.618865689905061	-1.4690232783398736
5.73	2.272159114157367	-0.35888580041531226	-1.5519037052356404
5.76	2.223056538667899	-0.10107650596818357	-1.6240524879572478
5.79	2.1497644277659362	0.15203456869581372	-1.6852261593279378
5.82	2.052994917189125	0.3979353736508108	-1.735240002559541
5.85	1.9337033401481858	0.6341662055563314	-1.7739676044265649
5.88	1.7930848373269832	0.8583702699943463	-1.8013406213617995
5.91	1.63255745137892	1.068327901343694	-1.8173487004810571
5.94	1.45374869964798	1.2619677992044886	-1.8220391093771535
5.97	1.258493660464165	1.437374219004215	-1.8155158453922815
6.	1.0488333939847088	1.5928094699726658	-1.7979384818163642
6.03	0.8269976348178087	1.7267503985185044	-1.7695211420470045
6.06	0.5953704149899411	1.8379218235039494	-1.7305316218091782
6.09	0.3564526518631286	1.9253150791184444	-1.6812902810116104
6.12	0.11283318664797859	1.9881955110776321	-1.622168407462192
6.15	-0.13283598263786942	2.026108491817185	-1.5535862261116904
6.18	-0.37787211563533757	2.0388849054695544	-1.4760109991436772
6.21	-0.6196026760971799	2.026639317069108	-1.3899553504081787
6.24	-0.855400642243066	1.9897598543780743	-1.295975370500876
6.27	-1.0827022979081664	1.9289001597030238	-1.1946679118268482
6.3	-1.2990155314437235	1.8449821695952209	-1.0866670288518547
6.33	-1.5019405286608611	1.7392014527063575	-0.9726402150701634
6.36	-1.6892130484860886	1.61301517998498	-0.8532851321566939
6.39	-1.8587537443329583	1.4681059412536703	-0.7293267671203595
6.42	-2.0086963072958777	1.306342438673665	-0.6015141513514075
6.45	-2.1373876911107677	1.1297670103061173	-0.4706158493946062
6.48	-2.243383973174058	0.9406121080080894	-0.3374144300139035
6.51	-2.325470007495691	0.7413085679696743	-0.20270109229022115
6.54	-2.382702119238656	0.5344442317841966	-0.06727148571326562
6.57	-2.4144427280515974	0.3226765702468896	0.06807745116529998
6.6	-2.420360690072334	0.10865510037869906	0.20255093145360917
6.63	-2.40040824108175	-0.10499116689005569	0.3353611769166291
6.66	-2.3548116953311653	-0.31560905176236104	0.46573343347729074
6.69	-2.2840943964590887	-0.5204923297943421	0.5929116032438124
6.72	-2.189104748226567	-0.7169364513643126	0.716162114594447
6.75	-2.07100412344699	-0.902364271845188	0.8347762060450982
6.78	-1.9312079550119083	-1.074432642047406	0.9480722569048281
6.81	-1.771330736643898	-1.2310396411118656	1.055399674659528
6.84	-1.5931924919815401	-1.3702484411954383	1.1561441801890002
6.87	-1.3988790949801784	-1.4902313560046772	1.2497327175633104
6.9	-1.1907737393827393	-1.589321851011344	1.3356362813682652
6.93	-0.9714802142133743	-1.6661511065897776	1.4133707147200043
6.96	-0.7436572599980238	-1.7197508390023555	1.4824973001326869
6.99	-0.5098878393359796	-1.7495295831342614	1.5426249754246568
7.02	-0.2727017174725075	-1.7551580964662086	1.593414171420017
7.05	-0.03473590232749122	-1.736500712247389	1.634580338159191
7.08	0.20112948584795667	-1.6936906206228266	1.6658951269197253
7.11	0.4318347036155517	-1.6272932434947422	1.6871851310068338
7.14	0.6544216514406532	-1.5383831617252308	1.6983302740830182
7.17	0.8663548434451308	-1.4284080855382055	1.6992642617012608
7.2	1.0656490255693227	-1.2988995299215647	1.689977571475964
7.23	1.2507149270567814	-1.1512400919997463	1.6705209772553282
7.26	1.4200518930097819	-0.9866651496972385	1.6410068500353325
7.29	1.5720190322969227	-0.8064900255757037	1.6016071417670275
7.32	1.7048310371318327	-0.6123794603829902	1.552549514960762
7.35	1.8167413479711105	-0.40646050745636897	1.494114236054545
7.38	1.906253172235191	-0.19122271452514247	1.4266332631558971
7.41	1.9722249165790704	0.030683488264795555	1.35049064916159
7.44	2.013859449166007	0.25658951999393015	1.2661221038516783
7.47	2.03066056877641	0.48382255831007503	1.1740123679638164
7.5	2.022431020718756	0.709649259579588	1.0746910044287463
7.53	1.9893105966548115	0.9312556880085278	0.9687283871725386
7.56	1.9318005784352488	1.1458116851908215	0.8567330425832848
7.59	1.8507390889049276	1.3505787722103313	0.7393498406038712
7.62	1.747246927288945	1.542988736744845	0.6172575269469586
7.65	1.622689378874935	1.720662165662941	0.4911646487533377
7.68	1.4786724848820398	1.8813959578807724	0.36180437379637015
7.71	1.317049380404095	2.0231657416307245	0.2299295522200334
7.74	1.1399025538039096	2.1441579846417365	0.09630884425837355
7.77	0.9494972100021261	2.242810438824549	-0.038276520789250694
7.8	0.7482314402242868	2.3178355960520594	-0.17303646748750096
7.83	0.5386063763324348	2.368224774054637	-0.3071768674014334
7.86	0.32321132881300724	2.3932481195886366	-0.439904898572306
7.89	0.10470105829064504	2.3924602832374835	-0.5704339637505367
7.92	-0.11424504990000811	2.365705951476988	-0.6979877054473224
7.95	-0.33096698292743015	2.3131160494470784	-0.8218035963360247
7.98	-0.5428506425740228	2.2350966111695665	-0.9411369044766896
8.01	-0.7473368471879015	2.1323203044399173	-1.055265240798159
8.04	-0.9419336260632873	2.0057231485565645	-1.1634930819291376
8.07	-1.1242474691401256	1.8564962980084394	-1.2651555132762662
8.1	-1.292023336242676	1.6860641473471747	-1.3596210856754487
8.13	-1.4431680203285437	1.496057311214203	-1.4462943918423183
8.16	-1.5757469119814147	1.2883015241791023	-1.524618974870877
8.19	-1.6879745038148999	1.0648322923366231	-1.5940805052758609
8.22	-1.7782298814858568	0.8279182626261089	-1.654209574681189
8.25	-1.845106805375473	0.5800626970116475	-1.7045836067488471
8.28	-1.8874773161661993	0.3239692201322157	-1.744828103062889
8.31	-1.9045413827015032	0.06248830804018398	-1.7746179259659272
8.34	-1.895856988104203	-0.2014294101552838	-1.793679042911178
8.37	-1.861364965891979	-0.4647700647771087	-1.801790441042429
8.4	-1.8014132884522718	-0.7245089850905369	-1.7987855738254683
8.43	-1.7167578306470141	-0.9776995195231536	-1.784553105192668
8.46	-1.608510912777003	-1.2215796341581289	-1.7590373928202745
8.49	-1.4780440717059111	-1.4536449964779075	-1.7222393030076144
8.52	-1.326895359844564	-1.671652160461127	-1.6742173774072495
8.55	-1.1567325630638794	-1.8735688440909404	-1.6150887336672772
8.58	-0.9693724474525467	-2.0575272131095295	-1.5450291547317758
8.61	-0.7668023332214123	-2.2218210775293112	-1.4642725783732742
8.64	-0.5511521316502296	-2.3649365609730437	-1.3731107690993618
8.67	-0.32462373967783714	-2.4855735409968314	-1.2718935897532668
8.7	-0.08943871738457443	-2.5826343013588446	-1.161029288089408
8.73	0.1521461755272285	-2.6552005981812075	-1.0409837061253762
8.76	0.39777529966523967	-2.702537119446864	-0.9122780350305925
8.79	0.6449576086658889	-2.724128111530471	-0.775486064346117
8.82	0.891112802993615	-2.719711424950653	-0.6312323638367713
8.85	1.133676181151032	-2.6892721613327515	-0.4801917608395649
8.88	1.37017915120317	-2.6330028000851513	-0.3230887856133158
8.91	1.598245981122546	-2.5512782496873028	-0.16069526132360012
8.94	1.8155313591411746	-2.4446815952657754	0.006174329597338648
8.97	2.0196823363951646	-2.314057859377664	0.17666796158406556
9.	2.2083820435303787	-2.1605325167351825	0.3498993627670299
9.03	2.379448933736417	-1.9854589518046661	0.5249489941900013
9.06	2.5309108462140255	-1.7903319498442416	0.7008647504432786
9.09	2.6610025142078646	-1.5767454323047132	0.8766650888839999
9.12	2.768114429719569	-1.3464321047107854	1.0513451973320103
9.15	2.8507660556065235	-1.101336757849293	1.2238838795949587
9.18	2.9076428138748196	-0.8436331602740508	1.3932480512807734
9.21	2.937664547457708	-0.5756452918445915	1.5583940732042803
9.24	2.940022146187224	-0.2997290311434495	1.7182684094155942
9.27	2.914159239824172	-0.018211543021121063	1.8718109865405048
9.3	2.8597375507934326	0.26657340188466244	2.0179621241062913
9.33	2.776635942546266	0.5522161215437369	2.155670439121306
9.36	2.6649825873370654	0.8362260047714754	2.283898243271045
9.39	2.5251684306169744	1.1161210539733932	2.4016236558816115
9.42	2.3578027512827426	1.3895391692250327	2.5078422614248845
9.45	2.163639415639578	1.6542687261422384	2.601571911973093
9.48	1.9435481871093954	1.908173295236347	2.6818612955032606
9.51	1.6985689670596904	2.149090659580461	2.7477991386104366
9.54	1.4299977614566184	2.374809788642809	2.798520306120729
9.57	1.1394071913833004	2.583145981047798	2.8332084061137883
9.6	0.8285621338006988	2.7720319124816255	2.8510985441177703
9.63	0.4993045369154133	2.9395304630376806	2.8514845088616676
9.66	0.15353284135506295	3.083767157966391	2.8337311907764082
9.69	-0.20667461031742845	3.2028758099608106	2.7972888628225108
9.72	-0.5788819480130706	3.2950447808379453	2.7417051838764
9.75	-0.9602189524198854	3.3586474456135917	2.6666339829465646
9.78	-1.347479690181811	3.3923505493649984	2.571843558486866
9.81	-1.7373167283822932	3.3951178883570963	2.4572275403072523
9.84	-2.126371007259391	3.3661415366934184	2.3228181582766196
9.87	-2.5112495075330012	3.3048135724845777	2.168798664160314
9.9	-2.8884145187374175	3.2108056782560777	1.9955120971197016
9.93	-3.2541303066437637	3.084197308296655	1.803467061219203
9.96	-3.6045489937170863	2.92552370034795	1.5933437684146798
9.99	-3.9358779594854783	2.7356858153370966	1.3660022515943526
10.02	-4.244497957878373	2.5158081390111082	1.1224906441012228
10.05	-4.526962091974939	2.267194077867378	0.8640490997746354
10.08	-4.779929743744032	1.9914358976196487	0.5921070122320399
10.11	-5.000147625204139	1.690575076510675	0.30827569477835126
10.14	-5.184530190066831	1.3671462000562102	0.014340870834610981
10.17	-5.330285756582133	1.024043988245311	-0.28774323573488886
10.2	-5.434995971122949	0.664325378267374	-0.5958611501635546
10.23	-5.496617728105727	0.29112168987033915	-0.9077495950977346
10.26	-5.513462248604188	-0.09227646739918055	-1.2210189773141438
10.29	-5.484220779294205	-0.4822737963653474	-1.5331798058463781
10.32	-5.408040762704515	-0.8749376883683809	-1.8416690695884734
10.35	-5.284590441114599	-1.2661397594395343	-2.143874585298853
10.38	-5.114059699175244	-1.6517645977032716	-2.437159902964043
10.41	-4.897117054415968	-2.027823174121639	-2.718893758098259
10.44	-4.634891506334162	-2.3904142422954773	-2.986484987568051
10.47	-4.329015432585242	-2.735629013571477	-3.2374196100376693
10.5	-3.9816873582580254	-3.059539037337228	-3.4692956806032087
10.53	-3.5956803818162255	-3.3583106642699634	-3.679854314490559
10.56	-3.1742736181081326	-3.6283625279307015	-3.867008690862807
10.59	-2.7211645475015622	-3.8664558129907105	-4.028873365836796
10.62	-2.2404385103321487	-4.069695315234558	-4.1637937144969746
10.65	-1.7366035544397507	-4.235516849217022	-4.270372812510927
10.68	-1.2146165128459423	-4.361740014761083	-4.347493188352257
10.71	-0.6798194557957203	-4.4466824533123095	-4.394333119249534
10.74	-0.13778284150471545	-4.489261305671726	-4.410378818153465
10.77	0.4058694521936544	-4.48902238366788	-4.395433318074005
10.8	0.9455781048703373	-4.446107557110949	-4.349621187994807
10.83	1.475903855520083	-4.361210723051899	-4.273387641272166
10.86	1.9915719946817128	-4.23554738003201	-4.167491770587867
10.89	2.4875446876581	-4.070819818671862	-4.0329950265397
10.92	2.959105896771916	-3.8691583093197286	-3.8712459944448434
10.95	3.4019177107815533	-3.633053832109153	-3.6838613131004507
10.98	3.812035538420765	-3.365315408407083	-3.47270201037872
11.01	4.185912196369097	-3.069056600628183	-3.239845540979675
11.04	4.520425039745443	-2.7476766881477603	-2.9875552256891185
11.07	4.812924167041922	-2.404805454515325	-2.7182487698922153
11.1	5.0612696472341545	-2.044226915487239	-2.4344659804395308
11.13	5.263837294238427	-1.6698291254810387	-2.1388346563628415
11.16	5.419508361126674	-1.2855984711450776	-1.834034570334663
11.19	5.5276717985513235	-0.8956152778923805	-1.5227616381642723
11.22	5.588241297756865	-0.5039893457201919	-1.207695155777798
11.25	5.601657779615367	-0.11473351934745617	-0.8914690354271961
11.28	5.568854485681556	0.26834776850378855	-0.5766451454967156
11.31	5.491201924680086	0.6416739622338073	-0.26568637993075234
11.34	5.370473075001518	1.0018179817574804	0.03907015562009842
11.37	5.208840638331326	1.3454566872100753	0.3354362826149977
11.4	5.008867085932147	1.6694401264699685	0.6213887743659513
11.43	4.773439957417416	1.9709568768872547	0.8950786288798889
11.46	4.505661566128465	2.2476597113055057	1.1548377095267937
11.49	4.208765407532752	2.4976360048617474	1.3991865331313285
11.52	3.886120170435143	2.719253685640084	1.626842642755124
11.55	3.5412905679972333	2.9110410928781287	1.8367251131191429
11.58	3.17804453139683	3.0717304194378157	2.027951544928888
11.61	2.800228086585533	3.200428282360217	2.199828838035814
11.64	2.4115633292015097	3.296739717216656	2.351843082067738
11.67	2.015531424541196	3.360709473372828	2.4836527922922302
11.7	1.6154545396965971	3.392625924544678	2.595084493002464
11.73	1.214706887807915	3.3928744022565342	2.686125739092316
11.76	0.8168345176546012	3.3619776369615404	2.756912253721992
11.79	0.4254094606153257	3.300762458415576	2.8077114144905244
11.82	0.043675391564068834	3.2104454285174344	2.838908032071239
11.85	-0.32573959549862636	3.092496984910263	2.8509961196631206
11.88	-0.6807754243716072	2.948371930536371	2.8445741008376024
11.91	-1.0195443699168887	2.779359448741407	2.8203368709519463
11.94	-1.3398668237081892	2.5867339284664816	2.7790605867164944
11.97	-1.6390951656933708	2.372128604297012	2.7215829591621206
12.	-1.914370042873696	2.137839763296005	2.6487866872412638
12.03	-2.1631266525875574	1.8868031234467877	2.5615918535558606
12.06	-2.383501200546583	1.622245697497158	2.460956241192099
12.09	-2.5744059441910676	1.3472711171828227	2.347876850131853
12.12	-2.7353149433677197	1.064658835923354	2.2233862598477607
12.15	-2.8659864916284907	0.7769492180819874	2.0885430232935693
12.18	-2.9663168997312694	0.4866550069614576	1.944420607402666
12.21	-3.036353667888778	0.19638315739093173	1.7920999424951465
12.24	-3.0763651670890844	-0.09121654136650256	1.632666694285691
12.27	-3.0868647745275037	-0.37358936762836614	1.4672101985327775
12.3	-3.068576525715032	-0.6483601577431088	1.2968203945148828
12.33	-3.022396711559604	-0.9133086528178355	1.1225819432279034
12.36	-2.9493935240066573	-1.1662942569651482	0.9455677044948225
12.39	-2.850831641968155	-1.4052213372747806	0.7668340063226167
12.42	-2.7281816010759514	-1.6280758357526948	0.5874179346361639
12.45	-2.583098585186789	-1.832989875843275	0.4083348458773801
12.48	-2.4173930185318864	-2.018277862482331	0.23057449429981514
12.51	-2.23301936388643	-2.1824331615575345	0.05509603842112724
12.54	-2.032079962575775	-2.3241181281305274	-0.11717645133606139
12.57	-1.8168181953212406	-2.4421770574965866	-0.28535689718865526
12.6	-1.5895879905052985	-2.5356661704850034	-0.4485990916305592
12.63	-1.3528172048042073	-2.6038738830447987	-0.6060989887876171
12.66	-1.1089908885249775	-2.646319857061894	-0.7570980807519102
12.69	-0.8606546848714155	-2.662748589651295	-0.9008870686203767
12.72	-0.6104094379506853	-2.653137427547639	-1.0368085019401256
12.75	-0.36087248855114074	-2.617716816021703	-1.1642579571474017
12.78	-0.11461699067365996	-2.5569820424390857	-1.2826846054173096
12.81	0.1258729508646049	-2.4716843983071874	-1.391592311202587
12.84	0.35820916746903253	-2.362813826442143	-1.490541484658002
12.87	0.5800891418981436	-2.231592992810739	-1.57915085263638
12.9	0.7893118420463422	-2.0794827685231794	-1.6570982347633147
12.93	0.9838376939642117	-1.9081753154243821	-1.7241202974686634
12.96	1.1618628848846806	-1.7195542979905238	-1.7800120747479453
12.99	1.3218588128171929	-1.5156315947719678	-1.8246269304456153
13.02	1.4625570288928655	-1.2984926416293758	-1.857876818678802
13.05	1.58290577075682	-1.0702710018828474	-1.8797321520199464
13.08	1.6820376180802454	-0.8331400129865865	-1.890220905181078
13.11	1.7592591616126072	-0.5892950073929923	-1.8894273381756845
13.14	1.8140412484465331	-0.34092252688456126	-1.8774910024398055
13.17	1.845992425388905	-0.09018630715870686	-1.8546061580018007
13.2	1.8548326718532016	0.16073980808465482	-1.8210210046649433
13.23	1.8404046959532905	0.4096029248968653	-1.7770360859408922
13.26	1.8027361032751343	0.654019504308766	-1.7230019679754722
