lambda	rg	rw	rdh	zg	zw	zdh
90.5	5.1460940348031224540791126	5.154841569677985090997444	4.322515665084111716091608	0.666843582872908303904790176	0.659587104910663846744862	-0.5477524614118035837260055
90.5625	5.2344194054132388473795109	5.302917783740563009689791	4.427332199523703293380155	0.619204971588260680279345453	0.613346050905500793559046	-0.6191255804021510833794332
90.625	5.3186643484585849276764961	5.446856190761839578326473	4.535829347007665831383114	0.554726691895814772493447802	0.55032638617002544159117	-0.6739086850176195832475932
90.6875	5.3976738362242406864550282	5.584266180815772224581543	4.64727790889731095018593	0.475117469333464210583727772	0.472213371042330240281287	-0.710622551232135090676601
90.75	5.4702723406575086218096056	5.712582945058304289834333	4.760750787743058719882162	0.382507197863666339122762055	0.381139520597990606760845	-0.728289865728763247011995
90.8125	5.5352985284695360634069301	5.829208728016575766209759	4.875135184608200770508794	0.279397642014476173476848283	0.27960566692632299875726	-0.726455610745692847304704
90.875	5.5916443603875561794598701	5.931586663243992410346608	4.989100446288247881978686	0.168598673226521923182020823	0.170419348427927508425296	-0.705187824747266899813153
90.9375	5.6382966236344755460510598	6.017300406708532014978027	5.101099987250336589276705	0.053150707090371610076015861	0.05663715234115555453008	-0.665075398678557122960838
91.	5.6743783593583317693892033	6.084226184759787257696341	5.209417123451734417017857	-0.063764306099525560355094618	-0.058560553843926611454873	-0.607206396834089327203045
91.0625	5.6991872798614647364839767	6.130631103493111686794881	5.312165964595883044680954	-0.178919403816370195468369237	-0.171957229909234394126704	-0.533145327955842921798107
91.125	5.712228196499739978619119	6.155268426640987403627701	5.407343070084170773544089	-0.289141601312515412490116943	-0.280381312249712509696698	-0.444902063340233839063434
91.1875	5.7132367539377901216629914	6.157464402828741968609195	5.492923820101407229656186	-0.391407927122327555012510357	-0.380831631978654064417072	-0.34486841256214015140794
91.25	5.7021923904957309377006422	6.137151484888420573983578	5.566918243857327703572368	-0.482933532242895613890889523	-0.470553933109531549126435	-0.235772091158333072746143
91.3125	5.6793193546023471411591184	6.094876647232416504921544	5.627472604968847591149685	-0.561248068854959212908493729	-0.547105713558843726130476	-0.120607316333810907769439
91.375	5.6450756846076311906474536	6.031766023877510283004512	5.672988929920092807816882	-0.624258141015463067517806702	-0.608435281812286954353724	-0.002529471880515649005454
91.4375	5.6001311498540948400921859	5.949454355558607684288211	5.702201653488558443238893	-0.670295306082851926894209121	-0.652919088629074206606529	0.115215145042702151521381
91.5	5.5453360986166165587827129	5.849997921890980434086212	5.714266231941666589310921	-0.698150490560579921793863529	-0.67939012631614489454683	0.229387513360836892008914
91.5625	5.4816838364252058760349447	5.735753915098439786568784	5.708820824130578984087039	-0.707096512248531738234144559	-0.687162408654599421009621	0.336869773550672436364237
