lambda	rg	rw	rdh	zg	zw	zdh
8.5125	5.713997333114544168538699329	5.71720820910833057825999231	5.71720820910833057825999231	-0.526000409216628322045842131356	-0.4954428534000641284805536	-0.4954428534000641284805536
8.525	5.713024911681350788019339351	5.71617398962063577914572619	5.71617398962063577914572619	-0.50994417938729830254559207823	-0.4795502177432937035357607	-0.4795502177432937035357607
8.5375	5.711367181096010579694246153	5.7144510976025570096686184	5.7144510976025570096686184	-0.493317565997247679598539093561	-0.4630823335100930819098673	-0.4630823335100930819098673
8.55	5.709026067284714987201353762	5.7120413373724209576155287	5.7120413373724209576155287	-0.476138799795094611820497257995	-0.446057188255810380477363	-0.446057188255810380477363
8.5625	5.706004285681617825403847331	5.7089473308817595612353125	5.7089473308817595612353125	-0.458426755216041361845818864676	-0.4284934948861690101911225	-0.4284934948861690101911225
8.575	5.702305333547438311616499023	5.7051725187455978878191802	5.7051725187455978878191802	-0.440200931910702894089019608754	-0.410410665492874814306738	-0.410410665492874814306738
8.5875	5.697933480108238844540063643	5.7007211520967284818675661	5.7007211520967284818675661	-0.421481435264644792488202405686	-0.3918287747746587217818876	-0.3918287747746587217818876
8.6	5.692893754566104584499732203	5.6955982746804830715872154	5.6955982746804830715872154	-0.402288955907446980934114201188	-0.3727685161284650082049422	-0.3727685161284650082049422
8.6125	5.68719193204428108603275767	5.6898096964001073544817215	5.6898096964001073544817215	-0.382644748214561156153343969748	-0.3532511549337269122044842	-0.3532511549337269122044842
8.625	5.680834517539633383630131184	5.6833619611321182792973189	5.6833619611321182792973189	-0.362570607809889430511807111583	-0.3332984841263701399460765	-0.3332984841263701399460765
8.6375	5.673828727964993890276760123	5.6762623126848040100355907	5.6762623126848040100355907	-0.342088848081839471100130679739	-0.312932786711519418648364	-0.312932786711519418648364
8.65	5.666182472372993368847111064	5.6685186630107264245678509	5.6685186630107264245678509	-0.321222275730565026597938153639	-0.2921768084454990127051635	-0.2921768084454990127051635
8.6625	5.657904330461253283618304266	5.6601395661168464049987671	5.6601395661168464049987671	-0.299994165369135755082397636896	-0.2710537417836082819197143	-0.2710537417836082819197143
8.675	5.649003529466301976609008875	5.6511341996519578326564476	5.6511341996519578326564476	-0.278428233206450734744326711207	-0.2495872197533396795281497	-0.2495872197533396795281497
8.6875	5.639489919560213548285066839	5.6415123541789845727520326	5.6415123541789845727520326	-0.256548609844768891088778061156	-0.2278013161632292850823849	-0.2278013161632292850823849
8.7	5.629373947869718905048027042	5.631284428071547454645704	5.631284428071547454645704	-0.234379812229729148685153279684	-0.2057205469628349988094497	-0.2057205469628349988094497
8.7125	5.618666631242374892526298323	5.620461424260734133828447	5.620461424260734133828447	-0.211946714795625675240318743194	-0.1833698669765098078186788	-0.1833698669765098078186788
8.725	5.607379527888281448248371987	5.6090549440921428854510909	5.6090549440921428854510909	-0.189274519853441845459893434719	-0.1607746567940608477290868	-0.1607746567940608477290868
8.7375	5.595524708028799861205988588	5.5970771735832185512835857	5.5970771735832185512835857	-0.166388727273684214494976054789	-0.1379606962341878616839607	-0.1379606962341878616839607
8.75	5.583114723685748797285851528	5.5845408584412675094088362	5.5845408584412675094088362	-0.143315103520350079908195684529	-0.1149541231994672200356346	-0.1149541231994672200356346
8.7625	5.570162577745649382257673507	5.5714592661370453845732819	5.5714592661370453845732819	-0.12007965009636639702453308258	-0.091781379447858588870801	-0.091781379447858588870801
8.775	5.556681692433775885535757708	5.5578461357594032134126502	5.5578461357594032134126502	-0.09670857146451371858781462707	-0.0684691472764409878251074	-0.0684691472764409878251074
8.7875	5.54268587733207232997775103	5.543715618814095602608048	5.543715618814095602608048	-0.073228242511159315738659515409	-0.0450442828465733235283817	-0.0450442828465733235283817
8.8	5.528189297073453277218102949	5.529082216063114626191541	5.529082216063114626191541	-0.049665175623035051693993209881	-0.0215337525148084652524443	-0.0215337525148084652524443
8.8125	5.513206438842661682480240589	5.5139607165027523993352833	5.5139607165027523993352833	-0.026045987449778171983767465941	0.0020354220733913699625168	0.0020354220733913699625168
8.825	5.497752079810756824400802806	5.4983661443987281029528468	5.4983661443987281029528468	-0.002397365426981465582843436115	0.0256362061138919006229166	0.0256362061138919006229166
8.8375	5.481841254626504964714349473	5.4823137189201546179231826	5.4823137189201546179231826	0.021253965863947652503247519278	0.0492415795274102129310453	0.0492415795274102129310453
8.85	5.465489223083503096914818841	5.4658188285725847571114256	5.4658188285725847571114256	0.04488127842175772705374095789	0.072824551963535409521477	0.072824551963535409521477
8.8625	5.448711438076843973064831521	5.4488970197628843731150291	5.4488970197628843731150291	0.068457874559232474106899777514	0.0963581688574799931437585	0.0963581688574799931437585
8.875	5.431523513957593284238927597	5.4315639959980718724294969	5.4315639959980718724294969	0.091957120567005969161975743991	0.1198155142466524045978278	0.1198155142466524045978278
8.8875	5.413941195387363922067712745	5.413835622001710156685174	5.413835622001710156685174	0.115352480229798118435835483876	0.143169716678576372796566	0.143169716678576372796566
8.9	5.395980326788905100443774716	5.3957279258951242685502092	5.3957279258951242685502092	0.138617548118515500081390525575	0.166393963887312446625005	0.166393963887312446625005
8.9125	5.377656822481943309792855522	5.3772570928026748386775022	5.3772570928026748386775022	0.161726082583117320885829306929	0.1894615301134895713611017	0.1894615301134895713611017
8.925	5.358986637586584493661969657	5.3584394448021618274132864	5.3584394448021618274132864	0.184652038373079737944174821662	0.2123458173583160413502094	0.2123458173583160413502094
8.9375	5.339985739769477989994760877	5.3392914047823393193942558	5.3392914047823393193942558	0.207369598814684215655065931028	0.235020409019328854642105	0.235020409019328854642105
8.95	5.320670081900716160502623799	5.319829444993339983291262	5.319829444993339983291262	0.229853207477182352010814708098	0.2574591318324489518602374	0.2574591318324489518602374
8.9625	5.301055575682160138283876879	5.300070024255089774322578	5.300070024255089774322578	0.252077599263121801715731332391	0.2796361203522856280860859	0.2796361203522856280860859
8.975	5.281158066300599553104310872	5.280029520287766167649151	5.280029520287766167649151	0.274017830861722654211703857655	0.3015258776802930588397004	0.3015258776802930588397004
8.9875	5.260993308151926712589016502	5.259724164930607908704079	5.259724164930607908704079	0.295649310508134423853717711943	0.3231033268965852562287313	0.3231033268965852562287313
9.	5.240576941675383910060659074	5.239169989830592671520332	5.239169989830592671520332	0.316947826995641077968169044415	0.3443438495027100678236946	0.3443438495027100678236946
9.0125	5.219924471329972519148686121	5.2183827885101629655744	5.2183827885101629655744	0.33788957789237301355957351952	0.3652233097489565217008418	0.3652233097489565217008418
9.025	5.199051244738336179710573403	5.197378097859636116950603	5.197378097859636116950603	0.358451196918786191923125113434	0.3857180664646280741278401	0.3857180664646280741278401
9.0375	5.177972433016885038280047923	5.176171198585970962918665	5.176171198585970962918665	0.37860978044703372050841100065	0.4058049763632597876293709	0.4058049763632597876293709
9.05	5.156703012304646472424032265	5.154777130667896688779675	5.154777130667896688779675	0.398342913088336904754808546521	0.4254613942724273998187021	0.4254613942724273998187021
9.0625	5.135257746497338224192174908	5.133210717109471458348713	5.133210717109471458348713	0.417628692339513490218310099302	0.4446651760415390393396072	0.4446651760415390393396072
9.075	5.113651171187486095968317845	5.111486587812190426464867	5.111486587812190426464867	0.436445752264892759096410565449	0.4633946889613284639497011	0.4633946889613284639497011
9.0875	5.091897578806069608383927616	5.089619195517746529921922	5.089619195517746529921922	0.454773286194893109148042413284	0.4816288325945606726969577	0.4816288325945606726969577
9.1	5.070011004956190301337254747	5.06762281751411967701558	5.06762281751411967701558	0.472591068427511496419958053713	0.4993470703913177954468634	0.4993470703913177954468634
9.1125	5.048005215924629609850456948	5.045511539830108127706423	5.045511539830108127706423	0.489879474923830911250948656156	0.5165294698906425446591566	0.5165294698906425446591566
